1.71998	0
1.18859	10
1.03134	20
0.926608	30
0.841338	40
0.767309	50
0.701354	60
0.64188	70
0.587912	80
0.538761	90
0.493897	100
0.452885	110
0.415356	120
0.38099	130
0.349504	140
0.320645	150
0.294187	160
0.269925	170
0.247672	180
0.22726	190
0.208535	200
0.191355	210
0.175593	220
0.161131	230
0.147861	240
0.135685	250
0.124512	260
0.114259	270
0.104851	280
0.0962179	290
0.0882957	300
0.0810258	310
0.0743546	320
0.0682327	330
0.0626148	340
0.0574595	350
0.0527287	360
0.0483874	370
0.0444036	380
0.0407477	390
0.0373929	400
0.0343142	410
0.0314891	420
0.0288965	430
0.0265174	440
0.0243342	450
0.0223307	460
0.0204922	470
0.018805	480
0.0172568	490
0.015836	500
0.0145322	510
0.0133357	520
0.0122378	530
0.0112302	540
0.0103056	550
0.00945712	560
0.0086785	570
0.00796398	580
0.00730829	590
0.00670659	600
0.00615442	610
0.00564772	620
0.00518273	630
0.00475603	640
0.00436445	650
0.00400512	660
0.00367537	670
0.00337277	680
0.00309509	690
0.00284026	700
0.00260642	710
0.00239183	720
0.0021949	730
0.00201419	740
0.00184836	750
0.00169618	760
0.00155653	770
0.00142838	780
0.00131078	790
0.00120286	800
0.00110383	810
0.00101295	820
0.000929548	830
0.000853017	840
0.000782786	850
0.000718338	860
0.000659196	870
0.000604923	880
0.000555119	890
0.000509415	900
0.000467474	910
0.000428986	920
0.000393667	930
0.000361255	940
0.000331512	950
0.000304218	960
0.000279172	970
0.000256187	980
0.000235094	990
0.000215739	1000
0.000197977	1010
0.000181677	1020
0.000166719	1030
0.000152993	1040
0.000140397	1050
0.000128837	1060
0.00011823	1070
0.000108496	1080
9.95632e-05	1090
9.1366e-05	1100
8.38437e-05	1110
7.69407e-05	1120
7.0606e-05	1130
6.47929e-05	1140
5.94584e-05	1150
5.45631e-05	1160
5.00708e-05	1170
4.59484e-05	1180
4.21653e-05	1190
3.86938e-05	1200
3.55081e-05	1210
3.25846e-05	1220
2.99019e-05	1230
2.744e-05	1240
2.51808e-05	1250
2.31076e-05	1260
2.12051e-05	1270
1.94593e-05	1280
1.78572e-05	1290
1.63869e-05	1300
1.50378e-05	1310
1.37997e-05	1320
1.26635e-05	1330
1.16209e-05	1340
1.06642e-05	1350
9.78615e-06	1360
8.98044e-06	1370
8.24106e-06	1380
7.56256e-06	1390
6.93992e-06	1400
6.36855e-06	1410
5.84421e-06	1420
5.36305e-06	1430
4.9215e-06	1440
4.5163e-06	1450
4.14447e-06	1460
3.80324e-06	1470
3.49012e-06	1480
3.20277e-06	1490
2.93908e-06	1500
2.6971e-06	1510
2.47504e-06	1520
2.27127e-06	1530
2.08427e-06	1540
1.91267e-06	1550
1.75519e-06	1560
1.61069e-06	1570
1.47808e-06	1580
1.35638e-06	1590
1.24471e-06	1600
1.14223e-06	1610
1.04819e-06	1620
9.61889e-07	1630
