0.00385258	0
0.00276746	10
0.00241803	20
0.00221053	30
0.00205232	40
0.00191846	50
0.00179973	60
0.00169184	70
0.00159247	80
0.00150021	90
0.00141413	100
0.00133355	110
0.00125795	120
0.00118693	130
0.00112012	140
0.00105722	150
0.000997974	160
0.000942138	170
0.000889495	180
0.000839848	190
0.000793016	200
0.000748828	210
0.00070713	220
0.000667775	230
0.000630628	240
0.000595562	250
0.000562456	260
0.0005312	270
0.000501688	280
0.000473821	290
0.000447507	300
0.000422659	310
0.000399193	320
0.000377033	330
0.000356105	340
0.000336341	350
0.000317675	360
0.000300046	370
0.000283397	380
0.000267672	390
0.00025282	400
0.000238793	410
0.000225545	420
0.000213032	430
0.000201213	440
0.000190051	450
0.000179508	460
0.00016955	470
0.000160145	480
0.000151261	490
0.000142871	500
0.000134946	510
0.00012746	520
0.00012039	530
0.000113712	540
0.000107405	550
0.000101447	560
9.58203e-05	570
9.05054e-05	580
8.54853e-05	590
8.07438e-05	600
7.62652e-05	610
7.20351e-05	620
6.80396e-05	630
6.42657e-05	640
6.07012e-05	650
5.73344e-05	660
5.41543e-05	670
5.11506e-05	680
4.83136e-05	690
4.56339e-05	700
4.31028e-05	710
4.07121e-05	720
3.8454e-05	730
3.63212e-05	740
3.43066e-05	750
3.24038e-05	760
3.06066e-05	770
2.8909e-05	780
2.73056e-05	790
2.57911e-05	800
2.43606e-05	810
2.30095e-05	820
2.17333e-05	830
2.05279e-05	840
1.93893e-05	850
1.83139e-05	860
1.72981e-05	870
1.63387e-05	880
1.54325e-05	890
1.45765e-05	900
1.37681e-05	910
1.30044e-05	920
1.22832e-05	930
1.16019e-05	940
1.09584e-05	950
1.03506e-05	960
9.77651e-06	970
9.23427e-06	980
8.7221e-06	990
8.23834e-06	1000
7.78141e-06	1010
7.34982e-06	1020
6.94217e-06	1030
6.55713e-06	1040
6.19345e-06	1050
5.84993e-06	1060
5.52547e-06	1070
5.21901e-06	1080
4.92954e-06	1090
4.65613e-06	1100
4.39788e-06	1110
4.15396e-06	1120
3.92357e-06	1130
3.70595e-06	1140
3.5004e-06	1150
3.30626e-06	1160
3.12288e-06	1170
2.94967e-06	1180
2.78607e-06	1190
2.63155e-06	1200
2.48559e-06	1210
2.34773e-06	1220
2.21752e-06	1230
2.09452e-06	1240
1.97835e-06	1250
1.86863e-06	1260
1.76499e-06	1270
1.66709e-06	1280
1.57463e-06	1290
1.48729e-06	1300
1.4048e-06	1310
1.32689e-06	1320
1.25329e-06	1330
1.18378e-06	1340
1.11812e-06	1350
1.05611e-06	1360
9.97532e-07	1370
