0.00404868	0
0.00324855	10
0.00290112	20
0.00268514	30
0.00253411	40
0.00241877	50
0.00232451	60
0.00224361	70
0.00217175	80
0.00210639	90
0.00204592	100
0.00198931	110
0.00193582	120
0.00188496	130
0.00183635	140
0.0017897	150
0.00174481	160
0.00170149	170
0.00165961	180
0.00161906	190
0.00157975	200
0.0015416	210
0.00150454	220
0.00146852	230
0.00143349	240
0.00139939	250
0.0013662	260
0.00133388	270
0.00130238	280
0.00127169	290
0.00124178	300
0.00121261	310
0.00118417	320
0.00115644	330
0.00112938	340
0.00110299	350
0.00107723	360
0.0010521	370
0.00102758	380
0.00100365	390
0.000980286	400
0.000957484	410
0.000935225	420
0.000913496	430
0.000892282	440
0.00087157	450
0.000851347	460
0.000831602	470
0.000812321	480
0.000793494	490
0.000775109	500
0.000757156	510
0.000739623	520
0.0007225	530
0.000705778	540
0.000689446	550
0.000673496	560
0.000657918	570
0.000642703	580
0.000627842	590
0.000613327	600
0.00059915	610
0.000585302	620
0.000571776	630
0.000558564	640
0.000545659	650
0.000533054	660
0.000520741	670
0.000508713	680
0.000496964	690
0.000485488	700
0.000474277	710
0.000463326	720
0.000452629	730
0.000442179	740
0.000431971	750
0.000421999	760
0.000412258	770
0.000402742	780
0.000393447	790
0.000384366	800
0.000375495	810
0.000366829	820
0.000358364	830
0.000350094	840
0.000342015	850
0.000334123	860
0.000326413	870
0.000318882	880
0.000311524	890
0.000304336	900
0.000297314	910
0.000290455	920
0.000283754	930
0.000277207	940
0.000270812	950
0.000264564	960
0.00025846	970
0.000252498	980
0.000246673	990
0.000240982	1000
0.000235423	1010
0.000229992	1020
0.000224687	1030
0.000219503	1040
0.00021444	1050
0.000209493	1060
0.000204661	1070
0.00019994	1080
0.000195328	1090
0.000190822	1100
0.00018642	1110
0.00018212	1120
0.000177919	1130
0.000173815	1140
0.000169806	1150
0.000165889	1160
0.000162063	1170
0.000158325	1180
0.000154673	1190
0.000151105	1200
0.00014762	1210
0.000144215	1220
0.000140888	1230
0.000137639	1240
0.000134464	1250
0.000131363	1260
0.000128333	1270
0.000125373	1280
0.000122481	1290
0.000119656	1300
0.000116896	1310
0.0001142	1320
0.000111566	1330
0.000108993	1340
0.000106479	1350
0.000104023	1360
0.000101623	1370
9.92795e-05	1380
9.69897e-05	1390
9.47527e-05	1400
9.25672e-05	1410
9.04322e-05	1420
8.83464e-05	1430
8.63087e-05	1440
8.43181e-05	1450
8.23733e-05	1460
8.04734e-05	1470
7.86173e-05	1480
7.68041e-05	1490
7.50326e-05	1500
7.3302e-05	1510
7.16114e-05	1520
6.99597e-05	1530
6.83461e-05	1540
6.67698e-05	1550
6.52298e-05	1560
6.37253e-05	1570
6.22555e-05	1580
6.08196e-05	1590
5.94169e-05	1600
5.80464e-05	1610
5.67077e-05	1620
5.53997e-05	1630
5.4122e-05	1640
5.28737e-05	1650
5.16542e-05	1660
5.04628e-05	1670
4.9299e-05	1680
4.81619e-05	1690
4.70511e-05	1700
4.59659e-05	1710
4.49058e-05	1720
4.387e-05	1730
4.28582e-05	1740
4.18697e-05	1750
4.0904e-05	1760
3.99606e-05	1770
3.9039e-05	1780
3.81386e-05	1790
3.72589e-05	1800
3.63996e-05	1810
3.55601e-05	1820
3.47399e-05	1830
3.39387e-05	1840
3.31559e-05	1850
3.23912e-05	1860
3.16441e-05	1870
3.09143e-05	1880
3.02013e-05	1890
2.95047e-05	1900
2.88242e-05	1910
2.81594e-05	1920
2.75099e-05	1930
2.68755e-05	1940
2.62556e-05	1950
2.565e-05	1960
2.50584e-05	1970
2.44805e-05	1980
2.39159e-05	1990
2.33643e-05	2000
2.28254e-05	2010
2.2299e-05	2020
2.17847e-05	2030
2.12822e-05	2040
2.07914e-05	2050
2.03118e-05	2060
1.98434e-05	2070
1.93857e-05	2080
1.89386e-05	2090
1.85018e-05	2100
1.80751e-05	2110
1.76582e-05	2120
1.72509e-05	2130
1.6853e-05	2140
1.64643e-05	2150
1.60846e-05	2160
1.57136e-05	2170
1.53512e-05	2180
1.49972e-05	2190
1.46513e-05	2200
1.43133e-05	2210
1.39832e-05	2220
1.36607e-05	2230
1.33456e-05	2240
1.30378e-05	2250
1.27371e-05	2260
1.24434e-05	2270
1.21564e-05	2280
1.1876e-05	2290
1.16021e-05	2300
1.13345e-05	2310
1.10731e-05	2320
1.08177e-05	2330
1.05682e-05	2340
1.03245e-05	2350
1.00863e-05	2360
9.8537e-06	2370
9.62644e-06	2380
9.40441e-06	2390
9.18751e-06	2400
8.97561e-06	2410
8.7686e-06	2420
8.56636e-06	2430
8.36879e-06	2440
8.17577e-06	2450
7.9872e-06	2460
7.80299e-06	2470
7.62302e-06	2480
7.4472e-06	2490
7.27544e-06	2500
7.10764e-06	2510
6.94371e-06	2520
6.78356e-06	2530
6.62711e-06	2540
6.47426e-06	2550
6.32494e-06	2560
6.17906e-06	2570
6.03655e-06	2580
5.89732e-06	2590
5.7613e-06	2600
5.62843e-06	2610
