0.00347656	0
0.00215994	10
0.00174642	20
0.00144268	30
0.00119786	40
0.000996312	50
0.000829283	60
0.000690508	70
0.000575075	80
0.000478998	90
0.000399003	100
0.000332385	110
0.000276898	120
0.000230679	130
0.000192178	140
0.000160105	150
0.000133385	160
0.000111125	170
9.25804e-05	180
7.71306e-05	190
6.42593e-05	200
5.35359e-05	210
4.46021e-05	220
3.71591e-05	230
3.09582e-05	240
2.57921e-05	250
2.14881e-05	260
1.79023e-05	270
1.49149e-05	280
1.2426e-05	290
1.03524e-05	300
8.62489e-06	310
7.18563e-06	320
5.98655e-06	330
4.98755e-06	340
4.15527e-06	350
3.46187e-06	360
2.88418e-06	370
2.40289e-06	380
2.00191e-06	390
1.66785e-06	400
1.38953e-06	410
1.15765e-06	420
9.64473e-07	430
