0	0	0
0.0208333	0	0
0.0416667	0	0
0.0625	0	0
0.0833333	0	0
0.104167	0	0
0.125	0	0
0.145833	0	0
0.166667	0	0
0.1875	0	0
0.208333	0	0
0.229167	0	0
0.25	0	0
0.270833	0	0
0.291667	0	0
0.3125	0	0
0.333333	0	0
0.354167	0	0
0.375	0	0
0.395833	0	0
0.416667	0	0
0.4375	0	0
0.458333	0	0
0.479167	0	0
0.5	0	0
0.520833	0	0
0.541667	0	0
0.5625	0	0
0.583333	0	0
0.604167	0	0
0.625	0	0
0.645833	0	0
0.666667	0	0
0.6875	0	0
0.708333	0	0
0.729167	0	0
0.75	0	0
0.770833	0	0
0.791667	0	0
0.8125	0	0
0.833333	0	0
0.854167	0	0
0.875	0	0
0.895833	0	0
0.916667	0	0
0.9375	0	0
0.958333	0	0
0.979167	0	0
1	0	0
0	0.0208333	0
0.0208333	0.0208333	6.64382e-05
0.0416667	0.0208333	0.000133257
0.0625	0.0208333	0.000200833
0.0833333	0.0208333	0.000269541
0.104167	0.0208333	0.00033974
0.125	0.0208333	0.000411773
0.145833	0.0208333	0.000485941
0.166667	0.0208333	0.000562487
0.1875	0.0208333	0.000641553
0.208333	0.0208333	0.000723129
0.229167	0.0208333	0.000806985
0.25	0.0208333	0.000892584
0.270833	0.0208333	0.000978995
0.291667	0.0208333	0.00106482
0.3125	0.0208333	0.00114819
0.333333	0.0208333	0.00122689
0.354167	0.0208333	0.00129857
0.375	0.0208333	0.00136112
0.395833	0.0208333	0.00141294
0.416667	0.0208333	0.00145308
0.4375	0.0208333	0.00148134
0.458333	0.0208333	0.00149825
0.479167	0.0208333	0.00150504
0.5	0.0208333	0.00150355
0.520833	0.0208333	0.00149604
0.541667	0.0208333	0.00148485
0.5625	0.0208333	0.001472
0.583333	0.0208333	0.00145883
0.604167	0.0208333	0.00144583
0.625	0.0208333	0.00143257
0.645833	0.0208333	0.00141773
0.666667	0.0208333	0.00139934
0.6875	0.0208333	0.00137509
0.708333	0.0208333	0.0013427
0.729167	0.0208333	0.00130032
0.75	0.0208333	0.00124667
0.770833	0.0208333	0.00118113
0.791667	0.0208333	0.00110381
0.8125	0.0208333	0.00101551
0.833333	0.0208333	0.000917662
0.854167	0.0208333	0.000812178
0.875	0.0208333	0.00070116
0.895833	0.0208333	0.00058658
0.916667	0.0208333	0.000470028
0.9375	0.0208333	0.000352617
0.958333	0.0208333	0.000234998
0.979167	0.0208333	0.00011745
1	0.0208333	0
0	0.0416667	0
0.0208333	0.0416667	0.000132496
0.0416667	0.0416667	0.000265755
0.0625	0.0416667	0.000400536
0.0833333	0.0416667	0.000537589
0.104167	0.0416667	0.000677648
0.125	0.0416667	0.000821409
0.145833	0.0416667	0.000969505
0.166667	0.0416667	0.00112246
0.1875	0.0416667	0.0012806
0.208333	0.0416667	0.00144398
0.229167	0.0416667	0.00161223
0.25	0.0416667	0.00178436
0.270833	0.0416667	0.00195857
0.291667	0.0416667	0.00213209
0.3125	0.0416667	0.00230107
0.333333	0.0416667	0.00246079
0.354167	0.0416667	0.00260626
0.375	0.0416667	0.00273297
0.395833	0.0416667	0.00283755
0.416667	0.0416667	0.00291805
0.4375	0.0416667	0.00297404
0.458333	0.0416667	0.00300662
0.479167	0.0416667	0.00301834
0.5	0.0416667	0.00301311
0.520833	0.0416667	0.00299576
0.541667	0.0416667	0.00297137
0.5625	0.0416667	0.00294431
0.583333	0.0416667	0.00291748
0.604167	0.0416667	0.00289193
0.625	0.0416667	0.00286671
0.645833	0.0416667	0.00283901
0.666667	0.0416667	0.00280456
0.6875	0.0416667	0.0027583
0.708333	0.0416667	0.0026954
0.729167	0.0416667	0.00261193
0.75	0.0416667	0.00250522
0.770833	0.0416667	0.00237404
0.791667	0.0416667	0.0022186
0.8125	0.0416667	0.00204056
0.833333	0.0416667	0.00184296
0.854167	0.0416667	0.00162989
0.875	0.0416667	0.00140588
0.895833	0.0416667	0.00117513
0.916667	0.0416667	0.000940916
0.9375	0.0416667	0.000705443
0.958333	0.0416667	0.000469924
0.979167	0.0416667	0.0002348
1	0.0416667	0
0	0.0625	0
0.0208333	0.0625	0.000197792
0.0416667	0.0625	0.000396732
0.0625	0.0625	0.000597965
0.0833333	0.0625	0.000802632
0.104167	0.0625	0.00101185
0.125	0.0625	0.00122671
0.145833	0.0625	0.00144822
0.166667	0.0625	0.00167723
0.1875	0.0625	0.0019144
0.208333	0.0625	0.00215996
0.229167	0.0625	0.00241359
0.25	0.0625	0.00267404
0.270833	0.0625	0.00293885
0.291667	0.0625	0.00320391
0.3125	0.0625	0.00346319
0.333333	0.0625	0.00370895
0.354167	0.0625	0.00393271
0.375	0.0625	0.00412695
0.395833	0.0625	0.00428624
0.416667	0.0625	0.00440753
0.4375	0.0625	0.00449016
0.458333	0.0625	0.00453585
0.479167	0.0625	0.00454862
0.5	0.0625	0.00453479
0.520833	0.0625	0.00450251
0.541667	0.0625	0.00446056
0.5625	0.0625	0.00441639
0.583333	0.0625	0.00437486
0.604167	0.0625	0.00433769
0.625	0.0625	0.00430332
0.645833	0.0625	0.00426706
0.666667	0.0625	0.00422157
