0.1	0	0.000121855
0.1	0.1	0.000133955
0.1	0.2	0.000146206
0.1	0.3	0.000158521
0.1	0.4	0.000170761
0.1	0.5	0.000183035
0.1	0.6	0.000195194
0.1	0.7	0.000207518
0.1	0.8	0.0002197
0.1	0.9	0.000232057
0.1	1	0.000244253
0.2	0	0.000946613
0.2	0.1	0.00104068
0.2	0.2	0.00113655
0.2	0.3	0.00123328
0.2	0.4	0.00133041
0.2	0.5	0.00142742
0.2	0.6	0.00152446
0.2	0.7	0.00162144
0.2	0.8	0.00171831
0.2	0.9	0.00181501
0.2	1	0.00191116
0.3	0	0.00302582
0.3	0.1	0.00332399
0.3	0.2	0.00363209
0.3	0.3	0.00394536
0.3	0.4	0.00426102
0.3	0.5	0.0045776
0.3	0.6	0.004895
0.3	0.7	0.00521166
0.3	0.8	0.00552751
0.3	0.9	0.00584211
0.3	1	0.00615455
0.4	0	0.0066737
0.4	0.1	0.00732243
0.4	0.2	0.00799988
0.4	0.3	0.00869413
0.4	0.4	0.00939801
0.4	0.5	0.0101076
0.4	0.6	0.0108196
0.4	0.7	0.0115308
0.4	0.8	0.0122396
0.4	0.9	0.0129439
0.4	1	0.0136421
0.5	0	0.0119259
0.5	0.1	0.0130634
0.5	0.2	0.0142616
0.5	0.3	0.0154974
0.5	0.4	0.0167577
0.5	0.5	0.0180327
0.5	0.6	0.0193141
0.5	0.7	0.0205952
0.5	0.8	0.0218688
0.5	0.9	0.0231297
0.5	1	0.0243716
0.6	0	0.0185264
0.6	0.1	0.0202452
0.6	0.2	0.02207
0.6	0.3	0.0239636
0.6	0.4	0.0259007
0.6	0.5	0.0278632
0.6	0.6	0.0298347
0.6	0.7	0.0318
0.6	0.8	0.0337431
0.6	0.9	0.035649
0.6	1	0.0375001
0.7	0	0.025929
0.7	0.1	0.0282456
0.7	0.2	0.0307149
0.7	0.3	0.0332858
0.7	0.4	0.0359168
0.7	0.5	0.0385756
0.7	0.6	0.0412311
0.7	0.7	0.0438518
0.7	0.8	0.0464021
0.7	0.9	0.0488444
0.7	1	0.051126
0.8	0	0.0333189
0.8	0.1	0.0361326
0.8	0.2	0.0391365
0.8	0.3	0.0422556
0.8	0.4	0.0454294
0.8	0.5	0.0486015
0.8	0.6	0.051709
0.8	0.7	0.0546882
0.8	0.8	0.0574563
0.8	0.9	0.0599039
0.8	1	0.0618754
0.9	0	0.0396412
0.9	0.1	0.0427064
0.9	0.2	0.0459558
0.9	0.3	0.0492877
0.9	0.4	0.0526057
0.9	0.5	0.0558059
0.9	0.6	0.0587666
0.9	0.7	0.0613321
0.9	0.8	0.0632817
0.9	0.9	0.064271
0.9	1	0.0636557
1	0	0.0436643
1	0.1	0.0465551
1	0.2	0.0495394
1	0.3	0.0524711
1	0.4	0.0551846
1	0.5	0.057474
1	0.6	0.0590596
1	0.7	0.0595136
1	0.8	0.0580753
1	0.9	0.0529536
1	1	0.0285688
