3.4445	0
1.79666	150
1.5108	300
1.32952	450
1.18366	600
1.05839	750
0.948255	900
0.850464	1050
0.763216	1200
0.685176	1350
0.615266	1500
0.552582	1650
0.496344	1800
0.445866	1950
0.400546	2100
0.359849	2250
0.323298	2400
0.290466	2550
0.260973	2700
0.234478	2850
0.210675	3000
0.189289	3150
0.170076	3300
0.152813	3450
0.137303	3600
0.123368	3750
0.110847	3900
0.0995971	4050
0.089489	4200
0.0804069	4350
0.0722466	4500
0.0649145	4650
0.0583265	4800
0.0524071	4950
0.0470885	5100
0.0423097	5250
0.0380159	5400
0.0341578	5550
0.0306913	5700
0.0275766	5850
0.024778	6000
0.0222634	6150
0.020004	6300
0.0179739	6450
0.0161498	6600
0.0145108	6750
0.0130382	6900
0.011715	7050
0.0105261	7200
0.00945788	7350
0.00849805	7500
0.00763563	7650
0.00686073	7800
0.00616447	7950
0.00553887	8100
0.00497676	8250
0.00447169	8400
0.00401788	8550
0.00361013	8700
0.00324376	8850
0.00291457	9000
0.00261878	9150
0.00235302	9300
0.00211422	9450
0.00189966	9600
0.00170687	9750
0.00153365	9900
0.00137801	10050
0.00123816	10200
0.00111251	10350
0.000999605	10500
0.000898161	10650
0.000807011	10800
0.000725112	10950
0.000651524	11100
0.000585404	11250
0.000525995	11400
0.000472614	11550
0.000424651	11700
0.000381556	11850
0.000342834	12000
0.000308041	12150
0.00027678	12300
0.000248691	12450
0.000223453	12600
0.000200776	12750
0.0001804	12900
0.000162092	13050
0.000145642	13200
0.000130862	13350
0.000117581	13500
0.000105649	13650
9.49269e-05	13800
8.52932e-05	13950
7.66373e-05	14100
6.88598e-05	14250
6.18716e-05	14400
5.55925e-05	14550
4.99508e-05	14700
4.48815e-05	14850
4.03267e-05	15000
3.62342e-05	15150
3.2557e-05	15300
2.92529e-05	15450
2.62842e-05	15600
2.36168e-05	15750
2.122e-05	15900
1.90665e-05	16050
1.71316e-05	16200
1.5393e-05	16350
1.38308e-05	16500
1.24272e-05	16650
1.1166e-05	16800
1.00328e-05	16950
9.01467e-06	17100
8.09982e-06	17250
7.27781e-06	17400
6.53922e-06	17550
5.87559e-06	17700
5.27931e-06	17850
4.74354e-06	18000
4.26214e-06	18150
3.8296e-06	18300
3.44096e-06	18450
3.09175e-06	18600
2.77799e-06	18750
2.49606e-06	18900
2.24275e-06	19050
2.01515e-06	19200
1.81064e-06	19350
1.62689e-06	19500
1.46178e-06	19650
1.31343e-06	19800
1.18014e-06	19950
1.06037e-06	20100
9.52763e-07	20250
