3.4445	0
1.33131	150
0.949233	300
0.685753	450
0.496643	600
0.359979	750
0.261007	900
0.189274	1050
0.137265	1200
0.099551	1350
0.0722001	1500
0.0523642	1650
0.0379781	1800
0.0275444	1950
0.0199772	2100
0.0144889	2250
0.0105085	2400
0.00762151	2550
0.00552769	2700
0.00400909	2850
0.0029077	3000
0.00210888	3150
0.00152952	3300
0.00110932	3450
0.000804562	3600
0.000583529	3750
0.000423219	3900
0.00030695	4050
0.000222623	4200
0.000161463	4350
0.000117105	4500
8.49334e-05	4650
6.16001e-05	4800
4.4677e-05	4950
3.24031e-05	5100
2.35012e-05	5250
1.70448e-05	5400
1.23622e-05	5550
8.96597e-06	5700
6.50279e-06	5850
4.71631e-06	6000
3.42062e-06	6150
2.48089e-06	6300
1.79933e-06	6450
1.30501e-06	6600
9.4649e-07	6750
